S	collection_date	region	country	Sample	Colombia	Finland	France	Iraq	Nepal	Peru	South-Africa	Sweden	Turkey	Belgium	Brazil	Israel	Nigeria	Thailand	Japan	Malaysia	Pakistan	Taiwan	Greece	India	Philippines	South-Korea	Tunisia	Viet-Nam	Australia	Italy	Iran	Spain	China	USA
SRR11544825	2020-03	USA-WI	USA	SRR11544825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12666696365192845	0	0.08884391840066468	0.1259404437951886	0.12445609427537845	0	0	0.1236368010996972	0	0.04631805420527464	0	0	0.02968335396910656	0.17082699806849036	0.09329506086727236	0.1486188013199845
SRR11397409	2020-03	Canada	Canada	SRR11397409	0	0	0.09844221686441891	0	0	0	0	0	0	0	0	0	0	0	0.09936541477351464	0	0	0	0.10106945766772867	0	0	0.09888099512255401	0	0	0.10997399191324525	0.08912597008857615	0	0.1415932741263971	0.0989426498990721	0.10515207380136403
SRR11479044	2020-03	USA-Utah	USA	SRR11479044	0	0	0	0	0	0	0	0	0	0	0	0.1219385684939121	0	0	0.12636920763199666	0	0	0.12566892850798111	0.12437607338664027	0	0	0.12356224227828239	0	0.046247682129897355	0	0.04113274719986728	0	0.17138543600872663	0.0932099840396241	0.14816093561339455
SRR11494614	2020-03	Australia	Australia	SRR11494614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12612026822391634	0	0	0.12575451409736538	0.12431153084747641	0	0	0.12345148965218604	0	0.046114589660999135	0	0.04075345979323885	0.029277901010166935	0.17178302993020259	0.09250100483494357	0.1449451272413351
SRR11507342	2020-03	USA-WI	USA	SRR11507342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12885249764302303	0	0.08755166652134683	0.12806934921024196	0.12778162946393423	0	0	0.1269763270807187	0.03734903749503245	0	0	0	0.024324802561555295	0.1633508646236536	0.10420824614043572	0.1380454151014522
SRR11494570	2020-03	Australia	Australia	SRR11494570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12556430735281393	0	0	0.1255626996278049	0.12377320204400509	0	0	0.1229059857650625	0	0.04585372351650803	0	0.041584443709527685	0.030344897320877934	0.16989110591939813	0.09265289345649357	0.14254963637665896
SRR11313443	2020-01	China-Hubei	China	SRR11313443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029933226538727112	0.17191729497525537	0.09237111342393986	0.14267278804210762
SRR11491746	2020-03	USA-Utah	USA	SRR11491746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1272601731560334	0	0	0.1265347424861883	0.12503315159805056	0	0	0.12435326285396218	0	0.04561298252288012	0	0.042183195998944524	0.02635922634776174	0.16834599390262306	0.09367179923740376	0.1562071142123816
SRR11494742	2020-03	Australia	Australia	SRR11494742	0	0	0	0	0	0	0	0	0	0	0	0.12276575554602151	0	0	0.12757182685502433	0	0	0.12531077652222225	0.12417304912008055	0	0	0.12357622631788673	0	0.045385693679392505	0	0.0394439219994437	0	0.17385748572204063	0.09488793750267545	0.14958393626621358
SRR11544828	2020-03	USA-WI	USA	SRR11544828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12637906607642346	0	0.08827733807257304	0.12598904372509886	0.12472416936761717	0	0	0.12390330217146593	0.08235861582467449	0	0	0	0.02758258258391158	0.16859974255200588	0.09333624352285243	0.1499791931651149
SRR11494619	2020-03	Australia	Australia	SRR11494619	0	0	0	0	0	0	0	0	0	0	0.1242972042116738	0	0	0	0.12601620194615384	0	0	0.1258453009383261	0.12426296427585187	0	0	0.1235679073145031	0	0.04610649315058686	0	0.04055350513308119	0	0.17158637026919069	0.09227624044178545	0.14551164998815133
SRR11410537	2020-03	USA-Utah	USA	SRR11410537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12569862793321648	0	0.08857989880150877	0.12564688362423662	0.1238940162567361	0	0	0.1230883253503563	0	0	0	0.041422756762069864	0.029670120537105337	0.17070378105740056	0.09227713188634674	0.1436910773380347
SRR11412322	2020-03	Canada	Canada	SRR11412322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12608270561660342	0	0	0.12579677317968121	0.12415270068826596	0	0	0.12323332615856875	0	0.04611379558374941	0	0.040499355856392215	0.029279097895337062	0.17150199578015377	0.09200278992135313	0.14416033696151204
SRR11494525	2020-02	Australia	Australia	SRR11494525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1277169528397076	0	0	0.12620017534043196	0.1251872398029654	0	0	0.12424557038438114	0	0.045435919491870945	0	0.04309607881197732	0.02607747383335301	0.17187159840692295	0.0942487401137302	0.1595183051377453
SRR11313416	2020-01	China-Hubei	China	SRR11313416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022006781570016454	0.15188263843355637	0.10796853188586368	0.14176623774681346
SRR11494717	2020-03	Australia	Australia	SRR11494717	0	0	0	0	0	0	0	0	0	0	0	0.12192011135542513	0	0	0.1257476414129255	0	0	0.12575754449999554	0.1239998892220653	0	0	0.12318987420544274	0	0.04591865339053659	0	0.04144279490642187	0	0.17068553986887558	0.09226707719156398	0.14340543428670893
SRR11483108	2020-03	USA-Yale	USA	SRR11483108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1258089452130173	0	0.08826194656245075	0.1256555487842727	0.12404633388046593	0	0	0.12312517344359443	0	0.045902803133284265	0	0	0.029802573144057383	0.17105799603223673	0.0924457809566827	0.14394197647985957
SRR11494687	2020-03	Australia	Australia	SRR11494687	0	0	0	0	0	0	0	0	0	0	0	0.12176127809334371	0	0	0.12690792041731738	0	0	0.1260473391192854	0.12478333904938442	0	0	0.12384386782410986	0	0.04545698285943988	0	0.04192969095051056	0	0.17040926471103535	0.09304000294364216	0.1516559302153649
SRR11494641	2020-03	Australia	Australia	SRR11494641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12719884164022133	0	0	0.12641501746554845	0.12494734136434099	0	0	0.12419528565960168	0	0.045564087044254464	0	0.042270190443992946	0.026583044488619416	0.16934529257885547	0.09370018079182436	0.1569375889893484
SRR11483105	2020-03	USA-Yale	USA	SRR11483105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08876774537273556	0.12570093168075708	0.12406954256309019	0	0	0.12314917248215149	0.07464622068841155	0.04607697754432088	0	0	0.02928477611456778	0.17145838774128216	0.09193960694159169	0.14484654746931055
SRR11494473	2020-03	Australia	Australia	SRR11494473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12610717350184503	0	0	0.12587754117280525	0.12415789959024	0	0	0.12335178564880611	0	0.046129989497379356	0	0.04053503092138068	0.02946326182889332	0.17132601956780932	0.09221673352808997	0.14499320361715146
SRR11494528	2020-03	Australia	Australia	SRR11494528	0	0	0	0	0	0	0	0	0	0	0	0.12111129147974062	0	0	0.12725005251204144	0	0	0.1254062068423579	0.1243556602508334	0	0	0.1230398132751093	0	0.04524401950389818	0	0.03930300864011185	0	0.17348266581013988	0.09454343356788092	0.15533098762887343
SRR11412337	2020-03	Canada	Canada	SRR11412337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1273706225362305	0	0	0.1264839592592161	0.12519043427815807	0	0	0.12448410181543308	0	0.045685028367774216	0	0.04247338354567159	0.026618267492878853	0.16914087034361105	0.09401227268151131	0.1561944756586165
SRR11476461	2020-01	USA-WA	USA	SRR11476461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12544494326796599	0	0	0.12535719672302043	0.12375875784047571	0	0	0.12283336450636338	0	0.04591705275721879	0	0.04135734351737559	0.02973357867747531	0.17126540844452465	0.09280110370246904	0.14385652217850636
SRR11494530	2020-03	Australia	Australia	SRR11494530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1257510777725332	0	0	0.12575517991332544	0.12393540483825177	0	0	0.12317502354128086	0	0.04592888178337373	0	0.04146026892528061	0.029675524450359637	0.17095448064137106	0.0922928276137342	0.14350145648890117
SRR11494702	2020-03	Australia	Australia	SRR11494702	0	0	0	0	0	0	0	0	0	0	0	0.12153749514006006	0	0	0.1275938911789936	0	0	0.12602914078640884	0.1250034717360727	0	0	0.12404764251947845	0	0.04541081668766861	0	0.043226880875721886	0	0.17289446545703707	0.09429788060267348	0.16017437124433767
SRR11494692	2020-03	Australia	Australia	SRR11494692	0	0	0	0	0	0	0	0	0	0	0	0.12185607967285933	0	0	0.12577009173929593	0	0	0.1255285066998378	0.12395965708820966	0	0	0.12300912865043337	0	0.04601687230740831	0	0.040424275603510924	0	0.17048808159395876	0.09189522184929157	0.14573598532436396
SRR11494659	2020-03	Australia	Australia	SRR11494659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1258219833712921	0	0	0.12562531714899122	0.12409356349129964	0	0	0.12316229730926787	0	0.04601020377386391	0	0.0404658469027008	0.02956913195725244	0.17115647221678942	0.09199003902969458	0.14489884965552186
SRR11494654	2020-03	Australia	Australia	SRR11494654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1260752814117519	0	0	0.12582377751364118	0.1240569709595268	0	0	0.12328163278711268	0	0.04608649384240016	0	0.04053323669235808	0.02957603164645479	0.17167501157410958	0.09219865279835222	0.1451046113465745
SRR11483110	2020-03	USA-Yale	USA	SRR11483110	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07157203488263601	0	0	0.08713622346664761	0.1266644380395314	0	0	0	0.12453821996737743	0.09435787432730862	0.04561748127390573	0	0	0.027380204091094824	0.16748105395951066	0.09320250518261852	0.15448022830428332
SRR11494466	2020-03	Australia	Australia	SRR11494466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1273159349055677	0	0	0.12648246652512712	0.12495602159112469	0	0	0.12424542012171322	0	0.0455761418376406	0	0.04236992484298794	0.02674270993063369	0.16976990537622547	0.09380408985358608	0.15756681769552153
SRR11397720	2020-03	Australia	Australia	SRR11397720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1258288245540358	0	0	0.12566612426155435	0.12405990592453084	0	0	0.12314229254002912	0	0.04594106524745334	0	0.04134822449022325	0.02978020945347042	0.1707523517332121	0.0925096126894724	0.14408241690844142
SRR11544830	2020-03	USA-WI	USA	SRR11544830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08846724576505409	0	0.12415960801585245	0	0	0.12333079876650932	0.07344957136121971	0.04608004314132122	0.04760414042657788	0	0.029237025205739862	0.17196163059410938	0.09242868357945802	0.14446172620692174
SRR11494601	2020-03	Australia	Australia	SRR11494601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12639868051309003	0	0	0.12569795379658344	0.1243032588526683	0	0	0.12350223701952909	0	0.046345461575334895	0	0.0412943725148356	0.03007652255687249	0.1717016332415438	0.09330974495097298	0.14999653846575875
SRR11313274	2020-01	China-Hubei	China	SRR11313274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12627810692810296	0	0.08779831607777419	0.12571654756397824	0.12442207574898381	0	0	0.12362292969157462	0	0.04625418245002837	0	0	0.02961954789406608	0.1712228963243674	0.0931425064031141	0.14716027827176675
SRR11507357	2020-03	USA-WI	USA	SRR11507357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125495346959595	0	0.0884944303344513	0	0.12374406665987538	0	0	0.1228102363431423	0	0.04580580828755744	0.044696878826412094	0	0.03072336370673554	0.17077368308731025	0.09278996996724538	0.1422440624672791
SRR11494568	2020-03	Australia	Australia	SRR11494568	0	0	0	0	0	0	0	0	0	0	0.12509155418630372	0	0	0	0.12916555149284714	0	0	0.12703829366265207	0.12660660763825982	0	0	0.1260740752537091	0	0.0458212177086937	0	0.03942765172617934	0	0.1610787455096279	0.10080016218677593	0.14922983206897786
SRR11494565	2020-03	Australia	Australia	SRR11494565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1275002661276744	0	0	0.125039723610489	0.1241106628731879	0	0	0.12329950398943545	0	0.04531730178412632	0	0.03945147976338064	0.025680057824607368	0.1760522553583012	0.0950044893578299	0.15091059862874964
SRR11313456	2020-01	China-Hubei	China	SRR11313456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1641292675589091
SRR11491753	2020-03	USA-Utah	USA	SRR11491753	0	0	0	0	0	0	0.1969322546598096	0	0	0	0	0	0	0	0.1260964977065302	0	0.0886776610237342	0.12587482732424055	0.12427337340229838	0	0	0.12336941261731167	0	0	0	0.04052671146161798	0	0.17092311225133036	0.0921693490581939	0.14485112186065457
SRR11313322	2020-01	China-Hubei	China	SRR11313322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12551445961476612	0	0.08859792464301734	0.12541366416114774	0.12382909455695039	0	0	0.12288501435805807	0	0.04583739804651636	0	0.04120567169498165	0	0.17047269007660312	0.09284861909416892	0.14248407241283373
SRR11494757	2020-03	Australia	Australia	SRR11494757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12555984040811105	0	0	0.12555690972113986	0.12372614838077213	0	0	0.12288712532895635	0	0.045858249005155914	0	0.041593036728923054	0.030402077741201537	0.17006020920147027	0.09267052449405058	0.1426142543468943
SRR11397411	2020-03	Canada	Canada	SRR11397411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13227801521981636	0	0	0.13304267612498527	0.1325698024681703	0	0	0.13205113129638277	0	0.04669386983431793	0	0.03900706338462798	0.016312778729519386	0.15833575325137672	0.11444673628933923	0.16076096150281552
SRR11507325	2020-03	USA-WI	USA	SRR11507325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1254916381353201	0	0.08841120716300194	0.12544322856322737	0.12368451142608672	0	0	0.12280836447525036	0.08142600138729983	0	0	0	0.03039690285880776	0.17026654322891577	0.09255468276527411	0.1421471628152946
SRR11313429	2020-01	China-Hubei	China	SRR11313429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17328633451069264	0	0.15918546822220767
SRR11494728	2020-03	Australia	Australia	SRR11494728	0	0	0	0	0	0	0	0	0	0	0	0.12193218840553723	0	0	0.1256061898918287	0	0	0.1255593339988119	0.12379637814811202	0	0	0.12292041513080727	0	0.04582760774689833	0	0.04152271124987818	0	0.16948271977669407	0.09260087527414955	0.14233569596931786
SRR11544842	2020-03	USA-WI	USA	SRR11544842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12619834583133357	0	0.08899587088720522	0.12570414800445218	0.1241630684705261	0	0	0	0	0.04616325287134585	0.04897730786625168	0	0.029658257702370183	0.17365298078244853	0.09278992428836647	0.1463548973578835
SRR11494673	2020-03	Australia	Australia	SRR11494673	0	0	0	0	0	0	0	0	0	0	0	0.12192837313191755	0	0	0.12635617705317914	0	0	0.12578188494407352	0.12448319998461864	0	0	0.12368105563855906	0	0.04627931579785913	0	0.04104165292912499	0	0.1710078318820528	0.0931444339483386	0.1472402559117513
SRR11494725	2020-03	Australia	Australia	SRR11494725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1255189045511365	0	0	0.125420686508637	0.12383701062983551	0	0	0.12289146557709801	0	0.0458360608892413	0	0.04119873146026078	0	0.17040182888161304	0.09284381564360274	0.14246307540635753
SRR11507328	2020-03	USA-WI	USA	SRR11507328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08863689598294831	0.125370431633149	0.12377231193324269	0	0	0.12283363113368477	0	0.04585389393226026	0.045254604022608	0	0.03071015967069918	0.17055225782304395	0.09284691900754614	0.14282431342348342
SRR11059943	2019-12	China-Beijing	China	SRR11059943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12599584310416187	0	0	0.12574717057163495	0.12419647281054513	0	0	0.12342946364382108	0	0.04612084266554818	0	0.04067190836600724	0.029852736970399755	0.17256064703908816	0.0923868483764384	0.14348318025545212
SRR11494487	2020-03	Australia	Australia	SRR11494487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12612536178731087	0	0	0.12567935752461293	0.12417839588419952	0	0	0.1234086173348505	0	0.04607392146454599	0	0.04079222021766783	0	0.1727245756980453	0.09256825171922156	0.145261258479128
SRR11476446	2020-01	USA-WA	USA	SRR11476446	0	0	0	0	0	0	0	0	0	0	0	0.12556909311454273	0	0	0.13138934847993364	0	0	0.13288376991998915	0.13076211466840548	0	0	0.12974068948629613	0	0.046816193820117986	0	0	0	0.12754029321551333	0.09169581378069301	0.12976681946414653
SRR11313424	2020-01	China-Hubei	China	SRR11313424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12777463984111545	0	0.08601074314878628	0.12650287484226735	0.12544443962730975	0	0	0.12455592474742413	0	0.04558814079940256	0	0.04273178994450408	0	0.16873522279441824	0.09410167076287335	0.156982021251753
SRR11494517	2020-03	Australia	Australia	SRR11494517	0	0	0	0	0	0	0	0	0	0	0	0.12298204176491358	0	0	0.1282014039595109	0	0	0.1261975379277576	0.12572973932470752	0	0	0.12519310757713775	0	0.045635860808025557	0	0.03929334048642822	0	0.167884837596047	0.09854445639125174	0.15212593394476326
SRR11494542	2020-03	Australia	Australia	SRR11494542	0	0	0	0	0	0	0	0	0	0	0	0.12186109756501966	0	0	0.1257833660315885	0	0	0.12564025208069604	0.12404295795442576	0	0	0.12311595909170334	0	0.045879146392995195	0	0.04169319298055678	0	0.17091790376439683	0.0924213432412179	0.14369927320028553
SRR11494589	2020-03	Australia	Australia	SRR11494589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1258322139431485	0	0	0.12568481598519754	0.12403677091778524	0	0	0.12311031310118842	0	0.045907028741907316	0	0.04161397565858725	0.029641223199310403	0.1704986651977564	0.09232521093910238	0.14318211230049918
SRR11454608	2020-01	China-Hubei	China	SRR11454608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12641886330011293	0	0	0.1258954365371918	0.12467847187455718	0	0	0.12380163216202905	0	0.045512928074996364	0	0.04160361726008891	0.027913289239373806	0.16954359275107486	0.09346912488122991	0.1496391580554333
SRR11507370	2020-03	USA-WI	USA	SRR11507370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1273700856483935	0.030673923760981443	0.08416753855709574	0.12585035075576403	0	0	0	0	0.086867803016804	0.0453816108085123	0	0	0.026535381535556655	0.1760500197011802	0.09322465194260457	0.16133387660261458
SRR11494584	2020-03	Australia	Australia	SRR11494584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12567147157964229	0	0	0.12566759104731737	0.12383744476407402	0	0	0.12307382966868952	0	0.04591713756898379	0	0.04151128098125131	0.0297410019236279	0.17109442410986045	0.09230855612931943	0.14369676536107165
SRR11544817	2020-04	USA-WI	USA	SRR11544817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1273362665072648	0	0.0868165365346885	0.12653233884383172	0.12532968976641898	0	0	0.12442162139739056	0	0	0	0.042136850168271234	0.027430480266657255	0.1679181494542828	0.09316423206463513	0.15422315772715905
SRR11494626	2020-03	Australia	Australia	SRR11494626	0	0	0	0	0	0	0	0	0	0	0.12501059910530044	0	0	0	0.1258038896619421	0	0	0.12555993107201988	0.12400307294610255	0	0	0.1230558643017604	0	0.046007039072980135	0	0.04040670997333499	0	0.17009830931498426	0.0918673152335781	0.14557570437740058
SRR11547279	2020-03	Malaysia	Malaysia	SRR11547279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12548104653910142	0	0.08844207193752372	0.12543694507186876	0.12367888326497736	0	0	0.12280407282070263	0	0.045814485952175965	0	0	0.030387530144788923	0.17023190738057367	0.09254533983418399	0.1421274846337527
SRR11313280	2020-01	China-Hubei	China	SRR11313280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12697513010027134	0	0	0.12605689641855863	0.12477787005691565	0	0	0.12384043308121573	0.08915515122018752	0	0	0.04197163853182028	0.027853549442668938	0.17077965015008473	0.09306402848616876	0.1518742872805974
SRR11178052	2020-01	China-Hongkong	China	SRR11178052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027288860404997853	0.1662413643705133	0	0.15465520176389325
SRR11507368	2020-03	USA-WI	USA	SRR11507368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08819669713759763	0.12558240538949628	0.1240246948074869	0	0	0.12307328819470614	0.07745712028241401	0	0.047324473430975705	0	0.029730870912866157	0.17067590266659088	0.09234546368794325	0.14339768104149497
SRR11313464	2020-01	China-Hubei	China	SRR11313464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12729179250253425	0	0	0.1245150988218521	0.1242206568188383	0	0	0.12340063602220692	0.05035572460855705	0	0	0.03919224378635559	0.025932941573811083	0.1752106373909115	0.09601787179841197	0.15756076988169967
SRR11494557	2020-03	Australia	Australia	SRR11494557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1274151800190169	0	0	0.125879045842717	0.12482721650944609	0	0	0.1236257541541138	0	0.04539111597608796	0	0.03932253042051227	0.026562630589241125	0.17045970595326893	0.09443882337524802	0.1534954269927879
SRR11491761	2020-03	USA-Utah	USA	SRR11491761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12604942226820173	0	0.08795879386471173	0.1258463073817274	0.12429115697619002	0	0	0.12355421143329194	0	0.04608962464727087	0	0	0.029565986298035123	0.17191483051037595	0.09229856646590197	0.14379026050633795
SRR11507365	2020-03	USA-WI	USA	SRR11507365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04027513349100541	0.08835393144698506	0.125655860999778	0.1239006668367923	0	0	0.12309697057076908	0	0.045931674546562794	0	0	0.02966750820005866	0.17076100241602962	0.09228370842477741	0.14372314282067356
SRR11454610	2020-01	China-Hubei	China	SRR11454610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1258497127610736	0	0.08899283370724877	0.12559060169162647	0.12402288647075875	0	0	0.12307363000809105	0	0.04602984747916287	0	0.04044411737237162	0	0.17079296806950917	0.09188696212989116	0.14509988921647
SRR11494591	2020-03	Australia	Australia	SRR11494591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12767598380828513	0	0	0.12602580400066743	0.12503394381216365	0	0	0.12410922348830528	0	0.045418121034000614	0	0.04331427682711936	0.02640726529350372	0.17372171426236993	0.09311301584534744	0.15945308466203825
SRR11494633	2020-03	Australia	Australia	SRR11494633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12655453868510408	0	0	0.1258396312282391	0.12457158520874638	0	0	0.12366772403628953	0	0.04550431251929437	0	0.041881614117746956	0.027858538415757438	0.17023114290387972	0.0928756222300275	0.1510782606270445
